net,length_um
_04918_,87.54
_04165_,87.52
_04033_,87.5
net55,87.32
_03661_,87.26
_02107_,86.92
mm_wb_reg.RegWrite_In,86.88
_03888_,86.84
_05139_,86.8
dmem.ram\[46\]\[6\],86.79
_03510_,86.78
_05231_,86.78
_01130_,86.705
dmem.ram\[18\]\[0\],86.62
dmem.ram\[44\]\[9\],86.58
clknet_leaf_125_clk,86.58
_04128_,86.42
dmem.ram\[44\]\[14\],86.36
_05909_,86.27
dmem.ram\[58\]\[6\],86.22
rr_ex_reg.instr_out\[1\],86.16
_07126_,86.14
_02027_,85.88
net276,85.75
_03227_,85.64
_05911_,85.53
_02188_,85.49
clknet_leaf_89_clk,85.435
_02110_,85.36
dmem.ram\[37\]\[9\],85.35
clknet_leaf_143_clk,85.32
_05876_,85.2
_05371_,85.18
_05424_,85.12
_02715_,85.1
_05364_,85.1
_06182_,84.95
if_id_reg.Instr_Out\[6\],84.86
_05452_,84.74
_03206_,84.62
id_rr_reg.instr_out\[11\],84.54
_03673_,84.46
_06318_,84.46
net260,84.46
ex_mm_reg.Rd_Data_Out_PR\[7\],84.38
dmem.ram\[12\]\[0\],84.32
_04030_,84.28
_04776_,84.28
dmem.ram\[0\]\[6\],84.24
clknet_leaf_118_clk,84.24
_04694_,84.14
dmem.ram\[42\]\[10\],84.14
_04326_,84.06
clknet_leaf_52_clk,83.92
_02311_,83.88
_03202_,83.88
_03531_,83.72
_04488_,83.7
clknet_leaf_11_clk,83.56
clknet_leaf_133_clk,83.5
_03261_,83.42
clknet_leaf_142_clk,83.42
_02123_,83.39
_06255_,83.39
clknet_leaf_77_clk,83.32
net307,83.18
clknet_leaf_128_clk,83.155
_04684_,83.15
_03225_,83.14
net1247,83.02
dmem.ram\[52\]\[9\],83
dmem.ram\[58\]\[8\],82.92
_04211_,82.88
_05154_,82.85
_06902_,82.77
clknet_leaf_65_clk,82.76
_06893_,82.42
dmem.ram\[46\]\[11\],82.38
clknet_leaf_138_clk,82.295
_04711_,82.18
_06202_,81.8
_03350_,81.78
_04198_,81.74
_03332_,81.64
_04854_,81.62
clknet_leaf_129_clk,81.61
_03235_,81.58
mm_wb_reg.RegWrite_Out,81.58
_03589_,81.56
_03878_,81.54
_03236_,81.48
_06005_,81.41
_03334_,81.33
_03663_,81.3
_05344_,81.24
_05250_,81.2
_03401_,81.17
_04701_,81.09
_05288_,81.06
_03645_,81
clknet_leaf_45_clk,80.98
_03438_,80.88
ex_mm_reg.RF_D2_Out\[7\],80.88
dmem.ram\[44\]\[11\],80.86
regfile.registerFile\[1\]\[3\],80.86
_03976_,80.82
_02613_,80.78
dmem.ram\[47\]\[10\],80.74
_05325_,80.54
_05269_,80.52
clknet_leaf_14_clk,80.52
clknet_leaf_59_clk,80.48
_03284_,80.44
_05645_,80.44
_03260_,80.22
_06446_,80.2
_04222_,80.08
_03160_,80.04
clknet_leaf_82_clk,79.96
clknet_leaf_100_clk,79.915
_01730_,79.91
_04123_,79.9
_04309_,79.9
_07116_,79.8
_06232_,79.74
_01728_,79.72
net625,79.72
_03303_,79.69
clknet_leaf_93_clk,79.66
_06290_,79.6
_02677_,79.52
if_id_reg.PC_Next_Out\[0\],79.42
clknet_leaf_115_clk,79.33
_03621_,79.28
dmem.ram\[56\]\[10\],79.22
if_id_reg.Instr_Out\[0\],79.22
clknet_leaf_130_clk,79.2
_01732_,79.1
clknet_leaf_41_clk,79.05
mm_wb_reg.Rd_Addr_Out_PR\[1\],78.74
dmem.ram\[16\]\[0\],78.68
clknet_leaf_139_clk,78.56
clknet_leaf_5_clk,78.52
_02219_,78.42
dmem.ram\[42\]\[14\],78.24
_04455_,78.16
net244,78.12
dmem.ram\[57\]\[12\],78.09
net828,78.08
_06160_,78.06
_03562_,77.98
dmem.ram\[58\]\[7\],77.74
_02767_,77.66
_04704_,77.56
_05902_,77.48
_05326_,77.38
dmem.ram\[50\]\[8\],77.18
clknet_leaf_51_clk,77.04
dmem.ram\[27\]\[9\],77.02
_04870_,76.98
dmem.ram\[42\]\[11\],76.98
dmem.ram\[63\]\[9\],76.93
_03337_,76.9
ex_mm_reg.RF_D2_Out\[0\],76.82
clknet_leaf_63_clk,76.82
ex_mm_reg.RF_D2_Out\[5\],76.7
ex_mm_reg.Rd_Data_Out_PR\[8\],76.69
_03204_,76.68
net88,76.29
rr_ex_reg.pc_next_out\[3\],76.22
_03857_,76.15
_03718_,76.08
_03287_,75.92
_04743_,75.86
_05867_,75.84
clknet_leaf_99_clk,75.84
_06897_,75.8
_06560_,75.78
_04706_,75.77
_05771_,75.76
_04685_,75.68
ex_mm_reg.RF_D2_Out\[15\],75.68
clknet_leaf_13_clk,75.68
_03208_,75.52
_05728_,75.43
_06439_,75.42
_06384_,75.37
_04321_,75.3
_02018_,75.29
_04295_,75.27
_05623_,75.24
id_rr_reg.instr_out\[10\],75.17
clknet_leaf_90_clk,75.065
_04707_,75
dmem.ram\[27\]\[14\],74.96
dmem.ram\[46\]\[8\],74.88
dmem.ram\[48\]\[9\],74.87
_04682_,74.8
clknet_leaf_91_clk,74.755
_03266_,74.74
_02053_,74.62
clknet_leaf_76_clk,74.62
clknet_leaf_38_clk,74.58
_04400_,74.575
dmem.ram\[54\]\[11\],74.55
_02067_,74.54
_03200_,74.52
_02309_,74.4
_03308_,74.4
_05632_,74.27
clknet_leaf_74_clk,74.2
_04524_,74.14
_03788_,74.12
_05701_,73.82
_03336_,73.8
dmem.ram\[2\]\[8\],73.715
dmem.ram\[47\]\[8\],73.655
clknet_leaf_40_clk,73.53
_04014_,73.5
_04614_,73.5
_02563_,73.38
_03273_,73.32
_06311_,73.28
clknet_leaf_64_clk,73.2
_03351_,72.98
_06383_,72.84
_04581_,72.8
dmem.ram\[8\]\[7\],72.8
_03285_,72.73
_05773_,72.725
_06683_,72.72
_03909_,72.7
_06254_,72.64
_03301_,72.6
_03282_,72.58
clknet_leaf_27_clk,72.5
_05005_,72.46
dmem.ram\[44\]\[8\],72.44
_03802_,72.34
_04961_,72.31
_04686_,72.3
dmem.ram\[56\]\[8\],72.28
_06044_,72.18
_04867_,72.12
clknet_leaf_53_clk,72.08
_07122_,72.04
_03166_,72
clknet_leaf_110_clk,71.94
_06354_,71.86
_03402_,71.83
_06328_,71.77
_06557_,71.74
_04449_,71.73
_02845_,71.68
_03277_,71.58
_02509_,71.55
_03349_,71.55
_05413_,71.5
_02096_,71.455
_06952_,71.44
_03263_,71.42
net87,71.41
clknet_leaf_71_clk,71.24
_07017_,71.14
_04726_,71.09
_03340_,71.08
_05040_,71.04
_05212_,70.94
ex_mm_reg.RF_D2_Out\[4\],70.72
_03015_,70.68
_06997_,70.62
dmem.ram\[50\]\[10\],70.59
_04233_,70.58
dmem.ram\[58\]\[11\],70.56
_06994_,70.54
_06444_,70.44
_03156_,70.33
clknet_leaf_61_clk,70.18
dmem.ram\[59\]\[9\],70.16
_04074_,70.12
_02868_,70
_06046_,70
_02927_,69.86
_04577_,69.82
_06682_,69.79
dmem.ram\[2\]\[9\],69.785
_06830_,69.765
dmem.ram\[6\]\[6\],69.7
_06417_,69.68
_03328_,69.57
dmem.mem_write_en,69.52
dmem.ram\[47\]\[14\],69.46
net97,69.36
net251,69.24
_03736_,69.18
_07118_,69.16
_07008_,68.94
clknet_leaf_121_clk,68.86
ex_mm_reg.Rd_Data_Out_PR\[4\],68.82
clknet_leaf_106_clk,68.76
dmem.ram\[52\]\[10\],68.68
_03422_,68.475
_05616_,68.415
_03343_,68.29
clknet_leaf_66_clk,68.17
_06479_,68.12
_06481_,68.08
_01132_,68.065
clknet_leaf_26_clk,68.04
id_rr_reg.instr_out\[4\],68
_05009_,67.98
clknet_leaf_135_clk,67.92
if_id_reg.PC_Next_Out\[1\],67.88
_05155_,67.87
_05618_,67.81
net348,67.76
_06278_,67.7
clknet_leaf_80_clk,67.68
_07079_,67.65
_04680_,67.595
_03198_,67.56
dmem.ram\[2\]\[12\],67.53
_06275_,67.5
_04105_,67.39
dmem.ram\[28\]\[1\],67.36
_03267_,67.32
_02004_,67.3
_03772_,67.16
_05046_,67.12
_04396_,67.01
_04556_,66.95
regfile.registerFile\[5\]\[0\],66.86
_03551_,66.82
_04032_,66.78
_03168_,66.68
dmem.ram\[27\]\[12\],66.56
dmem.ram\[52\]\[8\],66.54
clknet_leaf_70_clk,66.46
_05307_,66.29
_03278_,66.26
regfile.registerFile\[0\]\[2\],66.23
clknet_leaf_12_clk,66.225
_02805_,66.14
ex_mm_reg.Rd_Data_Out_PR\[9\],65.94
dmem.ram\[30\]\[15\],65.925
rr_ex_reg.pc_next_out\[10\],65.7
rr_ex_reg.pc_next_out\[9\],65.62
clknet_leaf_147_clk,65.55
dmem.ram\[23\]\[10\],65.5
dmem.ram\[47\]\[15\],65.5
id_rr_reg.instr_out\[5\],65.44
dmem.ram\[26\]\[12\],65.435
_06434_,65.385
_03697_,65.38
net595,65.22
dmem.ram\[24\]\[11\],65.2
_01124_,65.18
_03219_,65.18
_04232_,65.15
_03193_,65.1
_02823_,65.06
_06368_,65.04
_06375_,65.02
_06462_,65.02
dmem.ram\[2\]\[10\],64.85
_04583_,64.84
_07177_,64.78
_02787_,64.76
_03848_,64.76
_03995_,64.76
dmem.ram\[58\]\[15\],64.73
_06312_,64.6
_03424_,64.52
dmem.ram\[58\]\[9\],64.52
dmem.ram\[34\]\[14\],64.5
_04678_,64.42
_04895_,64.42
_05621_,64.39
_07113_,64.22
_03153_,64.2
_02150_,64.14
_03779_,64.1
_04785_,64.095
_03185_,64.02
_03162_,64
dmem.ram\[16\]\[1\],63.81
_06095_,63.8
_06985_,63.8
dmem.ram\[26\]\[11\],63.745
_04204_,63.74
_03181_,63.72
_03179_,63.68
_06405_,63.68
dmem.ram\[22\]\[15\],63.57
_04548_,63.4
dmem.ram\[10\]\[3\],63.31
dmem.ram\[8\]\[2\],63.18
dmem.ram\[50\]\[11\],63.135
dmem.ram\[44\]\[10\],63.12
_03031_,63.04
_06429_,62.965
_04313_,62.94
_02979_,62.84
dmem.ram\[62\]\[8\],62.77
id_rr_reg.instr_out\[3\],62.73
_03667_,62.68
dmem.ram\[47\]\[11\],62.46
_06327_,62.42
_07106_,62.42
_05785_,62.33
_06477_,62.32
_06995_,62.18
rr_ex_reg.pc_next_out\[2\],62.16
clknet_leaf_46_clk,62.1
net96,62.02
_03101_,61.96
dmem.ram\[49\]\[12\],61.88
_05922_,61.82
dmem.ram\[28\]\[13\],61.82
dmem.ram\[56\]\[12\],61.74
clknet_leaf_75_clk,61.64
_07171_,61.635
dmem.ram\[14\]\[1\],61.61
_03635_,61.6
_04174_,61.6
clknet_leaf_136_clk,61.6
dmem.ram\[12\]\[1\],61.54
dmem.ram\[55\]\[12\],61.52
_06411_,61.44
_07109_,61.22
_03183_,61.14
clknet_leaf_68_clk,61.14
_05499_,61.04
_04336_,60.985
_05193_,60.96
_04342_,60.95
_02439_,60.92
net261,60.77
_02163_,60.72
dmem.ram\[10\]\[1\],60.66
dmem.ram\[58\]\[10\],60.62
_02591_,60.52
_06932_,60.515
_06268_,60.5
_06483_,60.495
_06228_,60.48
_06041_,60.46
dmem.ram\[21\]\[10\],60.32
clknet_leaf_83_clk,60.22
_02788_,60.2
dmem.ram\[60\]\[8\],60.08
_03187_,59.94
_03210_,59.9
_02945_,59.87
_06222_,59.825
_03170_,59.82
dmem.ram\[30\]\[2\],59.795
dmem.ram\[56\]\[6\],59.77
_04811_,59.76
dmem.ram\[54\]\[10\],59.76
_05612_,59.62
_06940_,59.61
_03215_,59.42
_03229_,59.36
_06465_,59.3
_04142_,59.28
_07129_,59.27
ex_mm_reg.Rd_Data_Out_PR\[13\],59.22
_03690_,59.17
_05174_,59.14
ex_mm_reg.Rd_Data_Out_PR\[5\],59.12
dmem.ram\[16\]\[2\],59.1
dmem.ram\[25\]\[11\],59.08
clknet_leaf_79_clk,59.08
regfile.registerFile\[5\]\[3\],59.06
clknet_leaf_37_clk,59
_02461_,58.92
_03049_,58.86
dmem.ram\[28\]\[2\],58.74
_05916_,58.64
_06828_,58.53
_04027_,58.405
_04273_,58.36
_06960_,58.34
_03638_,58.33
dmem.ram\[63\]\[2\],58.32
_02208_,58.28
_02527_,58.28
rr_ex_reg.cntrl_out\[2\],58.22
dmem.ram\[28\]\[15\],58.16
dmem.ram\[28\]\[14\],58.15
_05874_,58.08
dmem.ram\[27\]\[15\],58.06
clknet_leaf_0_clk,58.04
dmem.ram\[33\]\[8\],58.02
dmem.ram\[54\]\[8\],58
ex_mm_reg.Rd_Data_Out_PR\[6\],57.9
_04802_,57.84
dmem.ram\[52\]\[11\],57.82
clknet_leaf_112_clk,57.82
clknet_leaf_19_clk,57.78
net458,57.7
dmem.ram\[38\]\[2\],57.69
_04392_,57.6
_06493_,57.52
dmem.ram\[35\]\[10\],57.52
dmem.ram\[38\]\[10\],57.47
ex_mm_reg.RF_D2_Out\[13\],57.42
clknet_leaf_145_clk,57.38
_03627_,57.32
_06570_,57.32
dmem.ram\[32\]\[14\],57.32
_04215_,57.3
clknet_leaf_48_clk,57.3
dmem.ram\[31\]\[14\],57.22
ex_mm_reg.Rd_Data_Out_PR\[12\],57.2
_02126_,57.11
_03618_,57.04
_06494_,57
dmem.ram\[36\]\[13\],56.89
_06284_,56.82
net223,56.68
_04329_,56.62
_02963_,56.52
_07120_,56.48
if_id_reg.PC_Next_Out\[8\],56.4
_06165_,56.31
rr_ex_reg.RF_D2_Out\[13\],56.3
_03293_,56.28
_04665_,56.26
dmem.ram\[38\]\[8\],56.26
_02154_,56.22
_06846_,56.2
_06495_,56.12
rr_ex_reg.pc_next_out\[12\],56.08
dmem.ram\[5\]\[3\],56.065
dmem.ram\[27\]\[10\],56.06
dmem.ram\[47\]\[12\],56.06
_06183_,56.02
_04696_,55.96
_02356_,55.94
_03305_,55.875
_01961_,55.84
dmem.ram\[2\]\[11\],55.815
_05754_,55.7
_06376_,55.66
_02846_,55.6
_03217_,55.6
_05772_,55.6
_04589_,55.56
_06296_,55.52
rr_ex_reg.pc_next_out\[15\],55.49
_03164_,55.42
_04602_,55.42
_04832_,55.34
_06216_,55.28
_03029_,55.26
dmem.ram\[34\]\[12\],55.26
_03189_,55.2
net248,55.14
_02716_,55.13
_03298_,55.1
dmem.ram\[24\]\[15\],55.08
dmem.ram\[37\]\[1\],55.02
_02660_,54.98
_02644_,54.92
_03842_,54.9
dmem.ram\[50\]\[6\],54.87
_03191_,54.86
_04192_,54.86
_06187_,54.71
rr_ex_reg.cntrl_out\[5\],54.64
dmem.ram\[47\]\[9\],54.62
_04063_,54.6
clknet_leaf_150_clk,54.6
dmem.ram\[7\]\[6\],54.56
dmem.ram\[23\]\[11\],54.5
regfile.registerFile\[1\]\[15\],54.5
_04788_,54.45
dmem.ram\[24\]\[13\],54.44
_02331_,54.39
dmem.ram\[26\]\[15\],54.345
dmem.ram\[37\]\[2\],54.34
_05742_,54.24
dmem.ram\[31\]\[15\],54.18
dmem.ram\[32\]\[9\],54.18
_02261_,54.08
_06114_,54.055
dmem.ram\[52\]\[2\],54.035
_02684_,53.92
_04736_,53.92
dmem.ram\[2\]\[15\],53.845
_06719_,53.82
_07124_,53.82
net57,53.78
_06676_,53.72
_04096_,53.68
_02275_,53.56
_03172_,53.56
_06391_,53.52
_07013_,53.465
_02770_,53.38
_02997_,53.35
dmem.ram\[22\]\[4\],53.33
_06393_,53.3
_03724_,53.26
net238,53.26
_04856_,53.2
dmem.ram\[30\]\[14\],53.185
_04724_,53.18
dmem.ram\[13\]\[13\],53.12
regfile.registerFile\[2\]\[15\],53.06
dmem.ram\[61\]\[2\],52.99
_06969_,52.82
dmem.ram\[58\]\[14\],52.78
_06184_,52.72
_06345_,52.72
_06807_,52.7
clknet_leaf_47_clk,52.62
dmem.ram\[38\]\[1\],52.57
_02383_,52.5
dmem.ram\[10\]\[7\],52.5
dmem.ram\[34\]\[15\],52.5
_05745_,52.44
_03364_,52.36
dmem.ram\[26\]\[14\],52.285
_05663_,52.24
dmem.ram\[25\]\[12\],52.22
_04750_,52.2
_04799_,52.16
regfile.registerFile\[1\]\[0\],52.04
_04667_,52.02
dmem.ram\[62\]\[2\],51.95
dmem.ram\[43\]\[13\],51.88
_06169_,51.855
_03234_,51.8
dmem.ram\[22\]\[13\],51.785
id_rr_reg.instr_out\[15\],51.74
_03221_,51.72
dmem.ram\[36\]\[10\],51.66
dmem.ram\[20\]\[3\],51.625
_04838_,51.48
dmem.ram\[42\]\[2\],51.3
_01951_,51.29
_04318_,51.2
_06339_,51.2
_02075_,51.12
dmem.ram\[8\]\[4\],51.12
clknet_leaf_23_clk,51.12
_06913_,51.04
_03631_,51.02
dmem.ram\[22\]\[14\],51.005
dmem.ram\[37\]\[0\],50.92
_04752_,50.84
dmem.ram\[60\]\[13\],50.8
_06945_,50.67
dmem.ram\[10\]\[6\],50.585
_06680_,50.4
_06385_,50.36
_03834_,50.28
dmem.ram\[51\]\[8\],50.26
_02628_,50.24
dmem.ram\[51\]\[10\],50.2
_06496_,50.18
dmem.ram\[22\]\[0\],50.13
_06269_,50.12
clknet_leaf_102_clk,50.12
dmem.ram\[10\]\[2\],50.075
dmem.ram\[8\]\[15\],50.04
_02257_,50.02
_04660_,50.02
_01099_,49.94
_06399_,49.9
_05628_,49.885
rr_ex_reg.pc_next_out\[5\],49.88
dmem.ram\[37\]\[12\],49.86
_04933_,49.825
_03213_,49.82
dmem.ram\[2\]\[7\],49.73
dmem.ram\[21\]\[11\],49.71
_06957_,49.66
dmem.ram\[22\]\[3\],49.39
_05648_,49.325
_04205_,49.24
_03658_,49.16
_04568_,49.16
_02894_,49.06
_03447_,49.04
dmem.ram\[25\]\[13\],49.04
_04598_,49
_03194_,48.96
dmem.ram\[32\]\[15\],48.88
dmem.ram\[35\]\[8\],48.86
_05607_,48.785
_02403_,48.78
_03948_,48.76
_06423_,48.72
dmem.ram\[35\]\[3\],48.72
dmem.ram\[62\]\[10\],48.685
dmem.ram\[36\]\[8\],48.67
_03868_,48.66
dmem.ram\[18\]\[2\],48.62
dmem.ram\[22\]\[1\],48.61
dmem.ram\[52\]\[6\],48.6
_01712_,48.56
_04395_,48.54
_04297_,48.53
_04783_,48.52
_05427_,48.48
_05917_,48.48
dmem.ram\[32\]\[7\],48.46
dmem.ram\[36\]\[15\],48.32
dmem.ram\[32\]\[10\],48.3
if_id_reg.PC_Next_Out\[14\],48.28
_06264_,48.26
dmem.ram\[22\]\[5\],48.22
_05925_,48.18
_06894_,48.17
dmem.ram\[42\]\[12\],48.12
_06936_,48.04
_04689_,48.02
_06459_,47.94
_01958_,47.92
_01737_,47.9
_06918_,47.88
_03609_,47.84
dmem.ram\[0\]\[8\],47.84
dmem.ram\[18\]\[6\],47.805
net1397,47.8
_06490_,47.76
regfile.registerFile\[6\]\[7\],47.745
_03978_,47.66
_05118_,47.66
_06237_,47.62
dmem.ram\[4\]\[10\],47.605
_01719_,47.56
if_id_reg.PC_Next_Out\[12\],47.55
_06258_,47.54
dmem.ram\[0\]\[9\],47.54
_04552_,47.52
_05755_,47.4
_06934_,47.35
_03081_,47.32
_06943_,47.3
ex_mm_reg.Rd_Data_Out_PR\[2\],47.28
dmem.ram\[61\]\[3\],47.275
dmem.ram\[17\]\[12\],47.22
_04760_,47.18
_06887_,47.14
_05656_,47.085
_04664_,47.08
_06167_,47.08
dmem.ram\[49\]\[10\],47.08
_03786_,47.06
dmem.ram\[20\]\[0\],47.06
_01133_,47.025
dmem.ram\[47\]\[13\],47.02
_05896_,47.01
dmem.ram\[26\]\[10\],46.945
_03256_,46.94
dmem.ram\[10\]\[8\],46.925
_04716_,46.88
_05661_,46.86
dmem.ram\[22\]\[10\],46.74
_06146_,46.73
_04795_,46.7
dmem.ram\[30\]\[1\],46.7
dmem.ram\[4\]\[11\],46.64
dmem.ram\[63\]\[3\],46.64
dmem.ram\[60\]\[10\],46.58
_02364_,46.54
dmem.ram\[38\]\[6\],46.525
_04044_,46.52
_04156_,46.5
ex_mm_reg.RF_D2_Out\[6\],46.48
_06696_,46.46
dmem.ram\[62\]\[3\],46.43
dmem.ram\[55\]\[13\],46.42
_03175_,46.36
dmem.ram\[26\]\[13\],46.29
_04758_,46.26
net102,46.26
if_id_reg.PC_Next_Out\[7\],46.16
_04553_,46.1
ex_mm_reg.Rd_Addr_Out_PR\[0\],46.04
_04034_,46.02
dmem.ram\[32\]\[8\],46.02
id_rr_reg.instr_out\[14\],45.98
rr_ex_reg.RF_D2_Out\[12\],45.96
_06244_,45.94
_06707_,45.86
dmem.ram\[60\]\[2\],45.85
_06271_,45.84
dmem.ram\[61\]\[15\],45.84
_05878_,45.78
dmem.ram\[21\]\[9\],45.745
_06212_,45.74
dmem.ram\[20\]\[12\],45.66
_06262_,45.58
imem.rom\[0\]\[8\],45.56
dmem.ram\[39\]\[2\],45.54
_06248_,45.4
clknet_leaf_123_clk,45.4
_03612_,45.39
dmem.ram\[63\]\[15\],45.38
_03637_,45.36
_04958_,45.36
_05730_,45.34
dmem.ram\[45\]\[13\],45.28
_06371_,45.26
dmem.ram\[25\]\[14\],45.26
dmem.ram\[37\]\[15\],45.22
_01135_,45.205
_05752_,45.16
dmem.ram\[28\]\[5\],45.105
_06431_,45
dmem.ram\[53\]\[8\],44.96
_02977_,44.86
dmem.ram\[35\]\[6\],44.76
dmem.ram\[7\]\[2\],44.76
_06498_,44.74
_05650_,44.72
dmem.ram\[24\]\[10\],44.72
dmem.ram\[50\]\[2\],44.72
_04940_,44.7
_05893_,44.7
_04566_,44.66
_04723_,44.63
regfile.registerFile\[3\]\[15\],44.58
_03789_,44.565
dmem.ram\[54\]\[4\],44.56
dmem.ram\[8\]\[8\],44.52
dmem.ram\[43\]\[2\],44.44
_06955_,44.36
dmem.ram\[36\]\[14\],44.3
dmem.ram\[49\]\[3\],44.28
_04037_,44.26
dmem.ram\[58\]\[12\],44.26
_06695_,44.24
_03684_,44.22
_05657_,44.22
_05758_,44.18
dmem.ram\[63\]\[8\],44.12
dmem.ram\[19\]\[5\],44.11
_04376_,44.1
_04912_,44
_04913_,43.95
_04196_,43.9
_05614_,43.875
_03177_,43.78
_05666_,43.685
_02413_,43.68
dmem.ram\[5\]\[6\],43.68
dmem.ram\[61\]\[8\],43.68
if_id_reg.PC_Next_Out\[9\],43.67
_05653_,43.655
_03494_,43.605
dmem.ram\[8\]\[3\],43.5
dmem.ram\[28\]\[3\],43.49
_06889_,43.46
_05602_,43.44
dmem.ram\[21\]\[13\],43.4
_05642_,43.38
_01674_,43.36
dmem.ram\[2\]\[6\],43.285
_05770_,43.275
_07131_,43.24
_06938_,43.22
_05732_,43.17
dmem.ram\[37\]\[3\],43.145
dmem.ram\[22\]\[12\],43.125
_07111_,43.12
_06282_,43.08
dmem.ram\[26\]\[3\],43.065
_05153_,43.055
_06999_,42.975
_03290_,42.94
dmem.ram\[54\]\[2\],42.9
dmem.ram\[32\]\[12\],42.88
if_id_reg.PC_Next_Out\[10\],42.88
dmem.ram\[18\]\[7\],42.625
rr_ex_reg.RF_D2_Out\[11\],42.6
regfile.registerFile\[7\]\[12\],42.56
_05735_,42.48
_03090_,42.46
_03873_,42.46
dmem.ram\[34\]\[5\],42.46
net215,42.44
_05739_,42.42
rr_ex_reg.RF_A2_Out\[0\],42.42
net53,42.42
dmem.ram\[25\]\[3\],42.4
dmem.ram\[37\]\[8\],42.36
_01131_,42.345
_01717_,42.32
dmem.ram\[4\]\[8\],42.285
_04767_,42.28
dmem.ram\[4\]\[3\],42.245
_04851_,42.24
_06697_,42.2
_02419_,42.16
_04916_,42.12
dmem.ram\[34\]\[6\],42.12
_05887_,42.11
_02925_,42.08
dmem.ram\[21\]\[12\],42.08
dmem.ram\[59\]\[12\],42.08
_03128_,42.04
_06929_,42.02
_04914_,42
dmem.ram\[28\]\[0\],41.96
dmem.ram\[36\]\[2\],41.945
dmem.ram\[33\]\[15\],41.92
_04883_,41.88
dmem.ram\[42\]\[5\],41.86
dmem.ram\[31\]\[11\],41.84
_04306_,41.82
_06377_,41.82
_06684_,41.79
dmem.ram\[17\]\[1\],41.72
dmem.ram\[20\]\[7\],41.66
dmem.ram\[21\]\[15\],41.66
regfile.registerFile\[6\]\[9\],41.66
_06915_,41.64
dmem.ram\[14\]\[2\],41.63
_04909_,41.6
_05096_,41.6
_02102_,41.57
dmem.ram\[14\]\[3\],41.525
_04930_,41.52
dmem.ram\[48\]\[2\],41.52
dmem.ram\[57\]\[13\],41.52
_03550_,41.46
dmem.ram\[36\]\[9\],41.46
_05020_,41.42
dmem.ram\[4\]\[7\],41.4
dmem.ram\[43\]\[12\],41.36
dmem.ram\[61\]\[14\],41.34
_05778_,41.32
dmem.ram\[45\]\[2\],41.32
dmem.ram\[35\]\[14\],41.27
_06256_,41.26
_02043_,41.24
_04957_,41.24
regfile.registerFile\[4\]\[7\],41.24
_03279_,41.17
_03069_,41.12
_06319_,41.12
_04705_,41.085
dmem.ram\[57\]\[2\],41
_05615_,40.985
dmem.ram\[18\]\[3\],40.97
dmem.ram\[31\]\[8\],40.96
regfile.registerFile\[1\]\[1\],40.96
_06351_,40.9
_06735_,40.85
dmem.ram\[27\]\[4\],40.82
_04945_,40.78
_05634_,40.78
dmem.ram\[49\]\[8\],40.78
_06356_,40.74
_05905_,40.72
regfile.registerFile\[5\]\[9\],40.72
_03820_,40.54
_05673_,40.54
dmem.ram\[43\]\[3\],40.54
dmem.ram\[47\]\[3\],40.5
_05640_,40.445
net1384,40.32
dmem.ram\[24\]\[14\],40.3
dmem.ram\[36\]\[7\],40.3
_02972_,40.24
dmem.ram\[32\]\[13\],40.24
dmem.ram\[35\]\[2\],40.24
dmem.ram\[22\]\[11\],40.165
dmem.ram\[27\]\[5\],40.16
mm_wb_reg.Rd_Addr_Out_PR\[0\],40.135
dmem.ram\[48\]\[12\],40.12
_04202_,39.94
_04798_,39.86
_02866_,39.82
_01714_,39.78
_04056_,39.7
dmem.ram\[34\]\[10\],39.7
dmem.ram\[57\]\[5\],39.66
_06227_,39.64
_04753_,39.62
net359,39.62
if_id_reg.PC_Next_Out\[13\],39.58
_02077_,39.54
dmem.ram\[31\]\[2\],39.54
dmem.ram\[33\]\[2\],39.48
_04547_,39.38
_02195_,39.36
_04073_,39.16
dmem.ram\[26\]\[2\],39.16
dmem.ram\[20\]\[13\],39.08
dmem.ram\[22\]\[2\],38.99
dmem.ram\[37\]\[13\],38.96
dmem.ram\[26\]\[0\],38.91
dmem.ram\[34\]\[13\],38.85
dmem.ram\[7\]\[0\],38.84
net63,38.84
dmem.ram\[9\]\[7\],38.82
net82,38.72
dmem.ram\[59\]\[3\],38.67
_02158_,38.64
_04469_,38.6
_06500_,38.6
dmem.ram\[27\]\[13\],38.57
_02803_,38.52
_03084_,38.52
_06210_,38.5
_06223_,38.5
_02352_,38.48
_06693_,38.46
dmem.ram\[55\]\[8\],38.46
_03670_,38.44
regfile.registerFile\[2\]\[1\],38.425
dmem.ram\[19\]\[4\],38.42
regfile.registerFile\[1\]\[13\],38.38
_03654_,38.37
dmem.ram\[31\]\[13\],38.26
_05726_,38.24
regfile.registerFile\[1\]\[5\],38.22
_05578_,38.18
_05749_,38.16
_04235_,38.14
_04967_,38.1
dmem.ram\[20\]\[6\],38.08
_04314_,38.04
_02910_,38
imem.rom\[12\]\[5\],37.96
dmem.ram\[4\]\[5\],37.925
dmem.ram\[47\]\[4\],37.92
dmem.ram\[58\]\[4\],37.92
dmem.ram\[39\]\[15\],37.9
_04985_,37.88
_06242_,37.88
_06744_,37.88
_04567_,37.82
_06967_,37.76
dmem.ram\[16\]\[3\],37.76
_03880_,37.72
dmem.ram\[55\]\[10\],37.72
regfile.registerFile\[3\]\[0\],37.72
_03376_,37.7
